p1_dataset,p1_split,record_id,published_pretraining_split
cpsc2018_mc,train,A2219,train
cpsc2018_mc,train,A6458,train
cpsc2018_mc,train,A3919,train
cpsc2018_mc,train,A3423,train
cpsc2018_mc,train,A5542,test
cpsc2018_mc,train,A5191,train
cpsc2018_mc,train,A4143,train
cpsc2018_mc,train,A0008,train
cpsc2018_mc,train,A2744,valid
cpsc2018_mc,train,A0744,train
cpsc2018_mc,train,A2141,train
cpsc2018_mc,train,A4448,test
cpsc2018_mc,train,A6324,valid
cpsc2018_mc,train,A3975,train
cpsc2018_mc,train,A5274,train
cpsc2018_mc,train,A4498,train
cpsc2018_mc,train,A2877,valid
cpsc2018_mc,train,A5028,train
cpsc2018_mc,train,A6319,test
cpsc2018_mc,train,A1182,train
cpsc2018_mc,train,A3192,train
cpsc2018_mc,train,A4466,train
cpsc2018_mc,train,A2466,train
cpsc2018_mc,train,A1627,test
cpsc2018_mc,train,A5097,train
cpsc2018_mc,train,A2080,valid
cpsc2018_mc,train,A6666,train
cpsc2018_mc,train,A2230,train
cpsc2018_mc,train,A5409,train
cpsc2018_mc,train,A4884,train
cpsc2018_mc,train,A2938,train
cpsc2018_mc,train,A2722,train
cpsc2018_mc,train,A3299,train
cpsc2018_mc,train,A1254,train
cpsc2018_mc,train,A1613,valid
cpsc2018_mc,train,A6021,train
cpsc2018_mc,train,A6241,train
cpsc2018_mc,train,A3954,train
cpsc2018_mc,train,A3894,train
cpsc2018_mc,train,A6376,train
cpsc2018_mc,train,A0057,train
cpsc2018_mc,train,A0630,train
cpsc2018_mc,train,A1369,test
cpsc2018_mc,train,A5227,train
cpsc2018_mc,train,A6669,valid
cpsc2018_mc,train,A6174,train
cpsc2018_mc,train,A2513,train
cpsc2018_mc,train,A4643,train
cpsc2018_mc,train,A0297,valid
cpsc2018_mc,train,A1226,valid
cpsc2018_mc,train,A2540,train
cpsc2018_mc,train,A5408,train
cpsc2018_mc,train,A2133,train
cpsc2018_mc,train,A0423,test
cpsc2018_mc,train,A1877,train
cpsc2018_mc,train,A1796,train
cpsc2018_mc,train,A3826,train
cpsc2018_mc,train,A2996,train
cpsc2018_mc,train,A4326,train
cpsc2018_mc,train,A6015,train
cpsc2018_mc,train,A1725,valid
cpsc2018_mc,train,A3047,train
cpsc2018_mc,train,A4288,train
cpsc2018_mc,train,A0235,valid
cpsc2018_mc,train,A1007,train
cpsc2018_mc,train,A1426,train
cpsc2018_mc,train,A5188,train
cpsc2018_mc,train,A2054,train
cpsc2018_mc,train,A2027,train
cpsc2018_mc,train,A2755,train
cpsc2018_mc,train,A5623,train
cpsc2018_mc,train,A4574,train
cpsc2018_mc,train,A1063,train
cpsc2018_mc,train,A1976,train
cpsc2018_mc,train,A2301,train
cpsc2018_mc,train,A2984,train
cpsc2018_mc,train,A0363,train
cpsc2018_mc,train,A3986,train
cpsc2018_mc,train,A4974,train
cpsc2018_mc,train,A6155,train
cpsc2018_mc,train,A2713,train
cpsc2018_mc,train,A1955,train
cpsc2018_mc,train,A4816,train
cpsc2018_mc,train,A6745,train
cpsc2018_mc,train,A5085,test
cpsc2018_mc,train,A5625,valid
cpsc2018_mc,train,A5579,train
cpsc2018_mc,train,A6336,train
cpsc2018_mc,train,A4503,test
cpsc2018_mc,train,A3195,train
cpsc2018_mc,train,A5533,test
cpsc2018_mc,train,A1886,train
cpsc2018_mc,train,A5248,train
cpsc2018_mc,train,A2734,train
cpsc2018_mc,train,A1513,train
cpsc2018_mc,train,A0197,train
cpsc2018_mc,train,A0947,test
cpsc2018_mc,train,A5058,train
cpsc2018_mc,train,A6263,train
cpsc2018_mc,train,A5995,train
cpsc2018_mc,train,A5641,train
cpsc2018_mc,train,A2150,train
cpsc2018_mc,train,A6637,train
cpsc2018_mc,train,A4007,train
cpsc2018_mc,train,A2246,train
cpsc2018_mc,train,A5390,train
cpsc2018_mc,train,A6146,train
cpsc2018_mc,train,A6325,train
cpsc2018_mc,train,A0021,train
cpsc2018_mc,train,A0001,train
cpsc2018_mc,train,A2392,train
cpsc2018_mc,train,A1503,train
cpsc2018_mc,train,A6712,train
cpsc2018_mc,train,A5944,train
cpsc2018_mc,train,A3119,train
cpsc2018_mc,train,A3774,train
cpsc2018_mc,train,A0433,valid
cpsc2018_mc,train,A5165,train
cpsc2018_mc,train,A3993,train
cpsc2018_mc,train,A5438,train
cpsc2018_mc,train,A1995,valid
cpsc2018_mc,train,A4327,train
cpsc2018_mc,train,A4979,test
cpsc2018_mc,train,A0898,train
cpsc2018_mc,train,A1734,train
cpsc2018_mc,train,A4750,valid
cpsc2018_mc,train,A1983,train
cpsc2018_mc,train,A2511,valid
cpsc2018_mc,train,A4481,train
cpsc2018_mc,train,A6423,train
cpsc2018_mc,train,A4587,train
cpsc2018_mc,train,A5195,train
cpsc2018_mc,train,A4267,train
cpsc2018_mc,train,A5935,train
cpsc2018_mc,train,A5423,train
cpsc2018_mc,train,A4129,train
cpsc2018_mc,train,A4890,test
cpsc2018_mc,train,A5697,train
cpsc2018_mc,train,A4864,train
cpsc2018_mc,train,A4918,train
cpsc2018_mc,train,A0607,train
cpsc2018_mc,train,A1288,valid
cpsc2018_mc,train,A1345,train
cpsc2018_mc,train,A3745,train
cpsc2018_mc,train,A1468,train
cpsc2018_mc,train,A5000,train
cpsc2018_mc,train,A4003,test
cpsc2018_mc,train,A0770,train
cpsc2018_mc,train,A2982,train
cpsc2018_mc,train,A4910,train
cpsc2018_mc,train,A2033,train
cpsc2018_mc,train,A5042,valid
cpsc2018_mc,train,A3085,train
cpsc2018_mc,train,A1607,train
cpsc2018_mc,train,A5755,train
cpsc2018_mc,train,A3545,unlisted
cpsc2018_mc,train,A6339,train
cpsc2018_mc,train,A0957,train
cpsc2018_mc,train,A5255,train
cpsc2018_mc,train,A1814,train
cpsc2018_mc,train,A2356,train
cpsc2018_mc,train,A4636,train
cpsc2018_mc,train,A4121,valid
cpsc2018_mc,train,A1648,valid
cpsc2018_mc,train,A4629,train
cpsc2018_mc,train,A0804,train
cpsc2018_mc,train,A4552,train
cpsc2018_mc,train,A4188,train
cpsc2018_mc,train,A2893,test
cpsc2018_mc,train,A2134,train
cpsc2018_mc,train,A3759,test
cpsc2018_mc,train,A1233,train
cpsc2018_mc,train,A6098,train
cpsc2018_mc,train,A6143,train
cpsc2018_mc,train,A3307,train
cpsc2018_mc,train,A2643,train
cpsc2018_mc,train,A1315,valid
cpsc2018_mc,train,A2213,train
cpsc2018_mc,train,A0219,train
cpsc2018_mc,train,A1675,train
cpsc2018_mc,train,A5497,train
cpsc2018_mc,train,A0635,train
cpsc2018_mc,train,A2338,train
cpsc2018_mc,train,A1579,valid
cpsc2018_mc,train,A0851,train
cpsc2018_mc,train,A4289,train
cpsc2018_mc,train,A2644,train
cpsc2018_mc,train,A6809,train
cpsc2018_mc,train,A2031,train
cpsc2018_mc,train,A0151,train
cpsc2018_mc,train,A0202,train
cpsc2018_mc,train,A6137,train
cpsc2018_mc,train,A1994,train
cpsc2018_mc,train,A4274,train
cpsc2018_mc,train,A2847,train
cpsc2018_mc,train,A4869,train
cpsc2018_mc,train,A6035,test
cpsc2018_mc,train,A2930,train
cpsc2018_mc,train,A5774,train
cpsc2018_mc,train,A2286,train
cpsc2018_mc,train,A0721,train
cpsc2018_mc,train,A2087,train
cpsc2018_mc,train,A5886,train
cpsc2018_mc,train,A2876,train
cpsc2018_mc,train,A2444,train
cpsc2018_mc,train,A6508,train
cpsc2018_mc,train,A2626,train
cpsc2018_mc,train,A1599,train
cpsc2018_mc,train,A0374,test
cpsc2018_mc,train,A4317,train
cpsc2018_mc,train,A2787,train
cpsc2018_mc,train,A0801,valid
cpsc2018_mc,train,A5412,valid
cpsc2018_mc,train,A1085,train
cpsc2018_mc,train,A3451,train
cpsc2018_mc,train,A5832,test
cpsc2018_mc,train,A2123,train
cpsc2018_mc,train,A4423,train
cpsc2018_mc,train,A6701,train
cpsc2018_mc,train,A6604,train
cpsc2018_mc,train,A1437,train
cpsc2018_mc,train,A4776,train
cpsc2018_mc,train,A6310,train
cpsc2018_mc,train,A0723,train
cpsc2018_mc,train,A1973,train
cpsc2018_mc,train,A4774,valid
cpsc2018_mc,train,A4608,train
cpsc2018_mc,train,A0539,train
cpsc2018_mc,train,A3725,train
cpsc2018_mc,train,A4818,train
cpsc2018_mc,train,A6851,train
cpsc2018_mc,train,A6388,valid
cpsc2018_mc,train,A6326,test
cpsc2018_mc,train,A6572,train
cpsc2018_mc,train,A1205,test
cpsc2018_mc,train,A6584,train
cpsc2018_mc,train,A5679,train
cpsc2018_mc,train,A0763,train
cpsc2018_mc,train,A1415,train
cpsc2018_mc,train,A4837,train
cpsc2018_mc,train,A1789,train
cpsc2018_mc,train,A2828,train
cpsc2018_mc,train,A4792,train
cpsc2018_mc,train,A4642,train
cpsc2018_mc,train,A0076,train
cpsc2018_mc,train,A4373,train
cpsc2018_mc,train,A6613,train
cpsc2018_mc,train,A2499,train
cpsc2018_mc,train,A4825,train
cpsc2018_mc,train,A3749,test
cpsc2018_mc,train,A5415,train
cpsc2018_mc,train,A0903,train
cpsc2018_mc,train,A1359,train
cpsc2018_mc,train,A1850,train
cpsc2018_mc,train,A6425,test
cpsc2018_mc,train,A3163,train
cpsc2018_mc,train,A6026,train
cpsc2018_mc,train,A2612,train
cpsc2018_mc,train,A4924,train
cpsc2018_mc,train,A4571,train
cpsc2018_mc,train,A2772,valid
cpsc2018_mc,train,A5333,train
cpsc2018_mc,train,A3005,train
cpsc2018_mc,train,A6124,train
cpsc2018_mc,train,A5851,test
cpsc2018_mc,train,A5080,train
cpsc2018_mc,train,A1269,train
cpsc2018_mc,train,A0434,valid
cpsc2018_mc,train,A6331,train
cpsc2018_mc,train,A4031,train
cpsc2018_mc,train,A0867,train
cpsc2018_mc,train,A5892,train
cpsc2018_mc,train,A4585,valid
cpsc2018_mc,train,A1547,test
cpsc2018_mc,train,A1830,train
cpsc2018_mc,train,A3981,train
cpsc2018_mc,train,A4982,valid
cpsc2018_mc,train,A5629,train
cpsc2018_mc,train,A2443,train
cpsc2018_mc,train,A1090,valid
cpsc2018_mc,train,A2572,train
cpsc2018_mc,train,A1435,train
cpsc2018_mc,train,A4361,test
cpsc2018_mc,train,A4527,train
cpsc2018_mc,train,A5114,train
cpsc2018_mc,train,A0093,train
cpsc2018_mc,train,A3711,valid
cpsc2018_mc,train,A5721,train
cpsc2018_mc,train,A5376,test
cpsc2018_mc,train,A4600,train
cpsc2018_mc,train,A5411,train
cpsc2018_mc,train,A3884,train
cpsc2018_mc,train,A3202,test
cpsc2018_mc,train,A0465,train
cpsc2018_mc,train,A6820,valid
cpsc2018_mc,train,A2095,train
cpsc2018_mc,train,A6235,valid
cpsc2018_mc,train,A1692,train
cpsc2018_mc,train,A4863,train
cpsc2018_mc,train,A1727,train
cpsc2018_mc,train,A5083,train
cpsc2018_mc,train,A3036,train
cpsc2018_mc,train,A0925,train
cpsc2018_mc,train,A0548,test
cpsc2018_mc,train,A5396,train
cpsc2018_mc,train,A0165,train
cpsc2018_mc,train,A5677,train
cpsc2018_mc,train,A2875,train
cpsc2018_mc,train,A4198,test
cpsc2018_mc,train,A1525,train
cpsc2018_mc,train,A5507,train
cpsc2018_mc,train,A6746,valid
cpsc2018_mc,train,A2496,test
cpsc2018_mc,train,A3640,train
cpsc2018_mc,train,A1263,train
cpsc2018_mc,train,A2487,train
cpsc2018_mc,train,A6699,train
cpsc2018_mc,train,A1970,train
cpsc2018_mc,train,A4351,train
cpsc2018_mc,train,A0603,train
cpsc2018_mc,train,A0502,train
cpsc2018_mc,train,A2227,train
cpsc2018_mc,train,A1052,train
cpsc2018_mc,train,A6013,test
cpsc2018_mc,train,A3735,valid
cpsc2018_mc,train,A0582,train
cpsc2018_mc,train,A4549,valid
cpsc2018_mc,train,A2012,train
cpsc2018_mc,train,A4705,train
cpsc2018_mc,train,A6069,test
cpsc2018_mc,train,A5474,train
cpsc2018_mc,train,A4032,train
cpsc2018_mc,train,A1765,train
cpsc2018_mc,train,A2461,train
cpsc2018_mc,train,A0702,valid
cpsc2018_mc,train,A6639,train
cpsc2018_mc,train,A1075,train
cpsc2018_mc,train,A5807,train
cpsc2018_mc,train,A4443,train
cpsc2018_mc,train,A1857,train
cpsc2018_mc,train,A2475,test
cpsc2018_mc,train,A5560,test
cpsc2018_mc,train,A6141,train
cpsc2018_mc,train,A5608,train
cpsc2018_mc,train,A0179,train
cpsc2018_mc,train,A2529,train
cpsc2018_mc,train,A4219,train
cpsc2018_mc,train,A4650,train
cpsc2018_mc,train,A1209,train
cpsc2018_mc,train,A5627,train
cpsc2018_mc,train,A2557,train
cpsc2018_mc,train,A3241,train
cpsc2018_mc,train,A5812,train
cpsc2018_mc,train,A0319,train
cpsc2018_mc,train,A1030,train
cpsc2018_mc,train,A3208,train
cpsc2018_mc,train,A4295,train
cpsc2018_mc,train,A5335,train
cpsc2018_mc,train,A3181,test
cpsc2018_mc,train,A4035,train
cpsc2018_mc,train,A3848,valid
cpsc2018_mc,train,A3586,train
cpsc2018_mc,train,A6240,valid
cpsc2018_mc,train,A3309,train
cpsc2018_mc,train,A5901,train
cpsc2018_mc,train,A4346,train
cpsc2018_mc,train,A6781,train
cpsc2018_mc,train,A1046,valid
cpsc2018_mc,train,A2597,test
cpsc2018_mc,train,A5464,train
cpsc2018_mc,train,A5936,unlisted
cpsc2018_mc,train,A6413,train
cpsc2018_mc,train,A1874,valid
cpsc2018_mc,train,A6472,test
cpsc2018_mc,train,A4737,train
cpsc2018_mc,train,A6795,train
cpsc2018_mc,train,A5018,train
cpsc2018_mc,train,A4835,train
cpsc2018_mc,train,A1096,valid
cpsc2018_mc,train,A2004,train
cpsc2018_mc,train,A3932,valid
cpsc2018_mc,train,A4849,train
cpsc2018_mc,train,A6566,train
cpsc2018_mc,train,A1092,valid
cpsc2018_mc,train,A4225,train
cpsc2018_mc,train,A6417,train
cpsc2018_mc,train,A6256,train
cpsc2018_mc,train,A4633,train
cpsc2018_mc,train,A4915,train
cpsc2018_mc,train,A4186,valid
cpsc2018_mc,train,A1626,train
cpsc2018_mc,train,A5215,train
cpsc2018_mc,train,A6290,train
cpsc2018_mc,train,A5590,valid
cpsc2018_mc,train,A1609,test
cpsc2018_mc,train,A1544,train
cpsc2018_mc,train,A0294,test
cpsc2018_mc,train,A3034,train
cpsc2018_mc,train,A6305,test
cpsc2018_mc,train,A2974,train
cpsc2018_mc,train,A5032,train
cpsc2018_mc,train,A1029,train
cpsc2018_mc,train,A4827,train
cpsc2018_mc,train,A6447,train
cpsc2018_mc,train,A2649,train
cpsc2018_mc,train,A2396,train
cpsc2018_mc,train,A6049,test
cpsc2018_mc,train,A0276,train
cpsc2018_mc,train,A1757,train
cpsc2018_mc,train,A1938,train
cpsc2018_mc,train,A6691,train
cpsc2018_mc,train,A4625,train
cpsc2018_mc,train,A1022,train
cpsc2018_mc,train,A4504,train
cpsc2018_mc,train,A5078,train
cpsc2018_mc,train,A0298,train
cpsc2018_mc,train,A0734,train
cpsc2018_mc,train,A4567,train
cpsc2018_mc,train,A2102,train
cpsc2018_mc,train,A5472,train
cpsc2018_mc,train,A6761,train
cpsc2018_mc,train,A1278,valid
cpsc2018_mc,train,A6308,train
cpsc2018_mc,train,A6718,train
cpsc2018_mc,train,A6616,test
cpsc2018_mc,train,A5158,train
cpsc2018_mc,train,A2978,train
cpsc2018_mc,train,A2858,train
cpsc2018_mc,train,A5813,train
cpsc2018_mc,train,A1962,train
cpsc2018_mc,train,A2664,valid
cpsc2018_mc,train,A3322,train
cpsc2018_mc,train,A6462,train
cpsc2018_mc,train,A2542,train
cpsc2018_mc,train,A3685,valid
cpsc2018_mc,train,A0753,train
cpsc2018_mc,train,A2108,train
cpsc2018_mc,train,A6471,train
cpsc2018_mc,train,A0671,test
cpsc2018_mc,train,A3384,train
cpsc2018_mc,train,A4070,train
cpsc2018_mc,train,A3535,train
cpsc2018_mc,train,A2497,train
cpsc2018_mc,train,A6596,train
cpsc2018_mc,train,A2794,test
cpsc2018_mc,train,A0046,train
cpsc2018_mc,train,A2089,train
cpsc2018_mc,train,A1819,train
cpsc2018_mc,train,A6662,train
cpsc2018_mc,train,A0288,train
cpsc2018_mc,train,A3224,train
cpsc2018_mc,train,A2688,train
cpsc2018_mc,train,A0933,test
cpsc2018_mc,train,A3115,train
cpsc2018_mc,train,A5035,train
cpsc2018_mc,train,A3683,train
cpsc2018_mc,train,A5828,train
cpsc2018_mc,train,A4738,train
cpsc2018_mc,train,A4358,train
cpsc2018_mc,train,A1366,train
cpsc2018_mc,train,A4176,train
cpsc2018_mc,train,A2165,train
cpsc2018_mc,train,A0612,train
cpsc2018_mc,train,A1002,train
cpsc2018_mc,train,A2886,train
cpsc2018_mc,train,A3463,train
cpsc2018_mc,train,A0529,test
cpsc2018_mc,train,A2433,train
cpsc2018_mc,train,A1463,valid
cpsc2018_mc,train,A3984,train
cpsc2018_mc,train,A2820,train
cpsc2018_mc,train,A0009,train
cpsc2018_mc,train,A2551,train
cpsc2018_mc,train,A5822,train
cpsc2018_mc,train,A5015,train
cpsc2018_mc,train,A4939,valid
cpsc2018_mc,train,A6038,valid
cpsc2018_mc,train,A1602,train
cpsc2018_mc,train,A1332,train
cpsc2018_mc,train,A2679,test
cpsc2018_mc,train,A2925,test
cpsc2018_mc,train,A1997,train
cpsc2018_mc,train,A3009,train
cpsc2018_mc,train,A0853,valid
cpsc2018_mc,train,A2504,train
cpsc2018_mc,train,A1123,train
cpsc2018_mc,train,A5926,train
cpsc2018_mc,train,A3499,train
cpsc2018_mc,train,A4147,train
cpsc2018_mc,train,A2193,train
cpsc2018_mc,train,A1414,train
cpsc2018_mc,train,A1965,train
cpsc2018_mc,train,A4866,valid
cpsc2018_mc,train,A0489,train
cpsc2018_mc,train,A0975,train
cpsc2018_mc,train,A4666,test
cpsc2018_mc,train,A6127,train
cpsc2018_mc,train,A3010,train
cpsc2018_mc,train,A3358,train
cpsc2018_mc,train,A0861,test
cpsc2018_mc,train,A2929,train
cpsc2018_mc,train,A6682,train
cpsc2018_mc,train,A1927,train
cpsc2018_mc,train,A2341,test
cpsc2018_mc,train,A4398,valid
cpsc2018_mc,train,A3080,train
cpsc2018_mc,train,A2676,train
cpsc2018_mc,train,A6714,train
cpsc2018_mc,train,A5930,train
cpsc2018_mc,train,A0978,train
cpsc2018_mc,train,A5502,train
cpsc2018_mc,train,A1211,train
cpsc2018_mc,train,A4971,valid
cpsc2018_mc,train,A4722,train
cpsc2018_mc,train,A0581,train
cpsc2018_mc,train,A4300,test
cpsc2018_mc,train,A2692,train
cpsc2018_mc,train,A5572,train
cpsc2018_mc,train,A5052,train
cpsc2018_mc,train,A2878,train
cpsc2018_mc,train,A5630,train
cpsc2018_mc,train,A2523,train
cpsc2018_mc,train,A1904,train
cpsc2018_mc,train,A0669,train
cpsc2018_mc,train,A0627,test
cpsc2018_mc,train,A4514,train
cpsc2018_mc,train,A1460,train
cpsc2018_mc,train,A0375,train
cpsc2018_mc,train,A0644,train
cpsc2018_mc,train,A5604,train
cpsc2018_mc,train,A0699,train
cpsc2018_mc,train,A0477,train
cpsc2018_mc,train,A2094,valid
cpsc2018_mc,train,A3552,train
cpsc2018_mc,train,A0112,train
cpsc2018_mc,train,A6514,train
cpsc2018_mc,train,A4096,test
cpsc2018_mc,train,A5384,train
cpsc2018_mc,train,A6551,valid
cpsc2018_mc,train,A2282,train
cpsc2018_mc,train,A1699,train
cpsc2018_mc,train,A3833,train
cpsc2018_mc,train,A4731,valid
cpsc2018_mc,train,A5471,train
cpsc2018_mc,train,A3970,test
cpsc2018_mc,train,A1678,train
cpsc2018_mc,train,A1073,train
cpsc2018_mc,train,A6047,train
cpsc2018_mc,train,A0578,valid
cpsc2018_mc,train,A0200,train
cpsc2018_mc,train,A2725,train
cpsc2018_mc,train,A5180,train
cpsc2018_mc,train,A5143,train
cpsc2018_mc,train,A3310,train
cpsc2018_mc,train,A6199,test
cpsc2018_mc,train,A3773,train
cpsc2018_mc,train,A0629,valid
cpsc2018_mc,train,A3899,train
cpsc2018_mc,train,A0650,valid
cpsc2018_mc,train,A6408,train
cpsc2018_mc,train,A3375,train
cpsc2018_mc,train,A6185,train
cpsc2018_mc,train,A2620,valid
cpsc2018_mc,train,A3377,train
cpsc2018_mc,train,A6452,test
cpsc2018_mc,train,A4956,train
cpsc2018_mc,train,A4376,train
cpsc2018_mc,train,A5295,test
cpsc2018_mc,train,A2430,train
cpsc2018_mc,train,A4350,train
cpsc2018_mc,train,A2750,valid
cpsc2018_mc,train,A4604,train
cpsc2018_mc,train,A0420,valid
cpsc2018_mc,train,A0938,test
cpsc2018_mc,train,A2070,train
cpsc2018_mc,train,A0407,train
cpsc2018_mc,train,A5922,test
cpsc2018_mc,train,A6031,train
cpsc2018_mc,train,A6323,test
cpsc2018_mc,train,A5933,train
cpsc2018_mc,train,A6827,train
cpsc2018_mc,train,A1227,train
cpsc2018_mc,train,A4359,train
cpsc2018_mc,train,A2606,valid
cpsc2018_mc,train,A5526,train
cpsc2018_mc,train,A1481,train
cpsc2018_mc,train,A2408,train
cpsc2018_mc,train,A6304,valid
cpsc2018_mc,train,A6193,train
cpsc2018_mc,train,A3935,train
cpsc2018_mc,train,A2473,train
cpsc2018_mc,train,A4714,train
cpsc2018_mc,train,A6664,train
cpsc2018_mc,train,A1301,train
cpsc2018_mc,train,A3615,train
cpsc2018_mc,train,A4470,train
cpsc2018_mc,train,A2205,valid
cpsc2018_mc,train,A1571,train
cpsc2018_mc,train,A2968,train
cpsc2018_mc,train,A6165,train
cpsc2018_mc,train,A3965,test
cpsc2018_mc,train,A4478,train
cpsc2018_mc,train,A6634,train
cpsc2018_mc,train,A1616,train
cpsc2018_mc,train,A0968,train
cpsc2018_mc,train,A2532,train
cpsc2018_mc,train,A2919,train
cpsc2018_mc,train,A6652,train
cpsc2018_mc,train,A5956,test
cpsc2018_mc,train,A1384,train
cpsc2018_mc,train,A3973,train
cpsc2018_mc,train,A0926,train
cpsc2018_mc,train,A4836,train
cpsc2018_mc,train,A0638,train
cpsc2018_mc,train,A0230,train
cpsc2018_mc,train,A1810,test
cpsc2018_mc,train,A2222,train
cpsc2018_mc,train,A3592,valid
cpsc2018_mc,train,A3956,train
cpsc2018_mc,train,A1003,valid
cpsc2018_mc,train,A0692,test
cpsc2018_mc,train,A4853,train
cpsc2018_mc,train,A5082,train
cpsc2018_mc,train,A2173,train
cpsc2018_mc,train,A0186,train
cpsc2018_mc,train,A4926,train
cpsc2018_mc,train,A5996,test
cpsc2018_mc,train,A6173,train
cpsc2018_mc,train,A4206,train
cpsc2018_mc,train,A0676,train
cpsc2018_mc,train,A0969,train
cpsc2018_mc,train,A1581,train
cpsc2018_mc,train,A3279,train
cpsc2018_mc,train,A4745,valid
cpsc2018_mc,train,A0599,valid
cpsc2018_mc,train,A5061,train
cpsc2018_mc,train,A6246,train
cpsc2018_mc,train,A6766,train
cpsc2018_mc,train,A4039,test
cpsc2018_mc,train,A3786,valid
cpsc2018_mc,train,A6251,train
cpsc2018_mc,train,A4200,train
cpsc2018_mc,train,A5603,train
cpsc2018_mc,train,A3151,train
cpsc2018_mc,train,A2048,valid
cpsc2018_mc,train,A2939,train
cpsc2018_mc,train,A3731,train
cpsc2018_mc,train,A6307,train
cpsc2018_mc,train,A0703,train
cpsc2018_mc,train,A4535,train
cpsc2018_mc,train,A1121,train
cpsc2018_mc,train,A3712,train
cpsc2018_mc,train,A6720,test
cpsc2018_mc,train,A0700,train
cpsc2018_mc,train,A6759,train
cpsc2018_mc,train,A5616,train
cpsc2018_mc,train,A5162,valid
cpsc2018_mc,train,A2543,train
cpsc2018_mc,train,A4771,train
cpsc2018_mc,train,A3467,valid
cpsc2018_mc,train,A4691,train
cpsc2018_mc,train,A2309,train
cpsc2018_mc,train,A4205,train
cpsc2018_mc,train,A2154,train
cpsc2018_mc,train,A1520,train
cpsc2018_mc,train,A6594,train
cpsc2018_mc,train,A1019,train
cpsc2018_mc,train,A6282,valid
cpsc2018_mc,train,A0598,train
cpsc2018_mc,train,A1601,valid
cpsc2018_mc,train,A3094,valid
cpsc2018_mc,train,A2881,train
cpsc2018_mc,train,A2091,train
cpsc2018_mc,train,A3044,train
cpsc2018_mc,train,A2237,test
cpsc2018_mc,train,A2536,train
cpsc2018_mc,train,A2076,train
cpsc2018_mc,train,A1811,test
cpsc2018_mc,train,A1080,train
cpsc2018_mc,train,A6608,valid
cpsc2018_mc,train,A2310,train
cpsc2018_mc,train,A5975,test
cpsc2018_mc,train,A6497,train
cpsc2018_mc,train,A6172,train
cpsc2018_mc,train,A6829,valid
cpsc2018_mc,train,A0920,test
